OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
4476810000999944768,99,180,Not Shipped,2021-10-03,Healthcare,Abdul,35,12,Singapore,HC-901,444772
3390810000999933908,44,239,Not Delivered,2021-07-16,Office,Abdul,23,17,USA,O-555,443993
3995210000999939952,19,186,Not Shipped,2021-07-16,Entertainment,Stella,31,12,USA,ENT-203,443993
4589110000999945891,56,248,Not Delivered,2021-09-20,Entertainment,Sofia,28,23,USA,ENT-630,444559
2735710000999927357,7,171,Shipped,2021-07-10,Entertainment,Maria,22,17,Germany,ENT-188,443887
2720110000999927201,92,244,Shipped,2021-08-14,Home,Kristen,28,19,Italy,H-901,444222
1269410000999912694,95,155,Delivered,2021-09-18,Healthcare,Abdul,20,14,India,HC-901,444557
2217510000999922175,2,129,Not Delivered,2021-12-26,Entertainment,Pablo,33,21,UK,ENT-555,445556
3001310000999930013,26,135,Delivered,2021-11-15,Healthcare,Anthony,25,19,Germany,HC-203,445115
2276410000999922764,24,208,Not Shipped,2021-07-04,Office,Pablo,21,11,Italy,O-901,443881
3861610000999938616,72,229,Not Delivered,2021-08-20,Office,Abdul,25,18,Kenya,O-630,444228
1964810000999919648,44,176,Not Shipped,2021-07-31,Fashion,Emma,26,10,USA,F-188,444008
3201510000999932015,77,190,Delivered,2021-11-07,Healthcare,Sofia,33,15,Germany,HC-203,445007
4270910000999942709,27,166,Shipped,2021-10-10,Home,Pablo,23,12,UK,H-188,444779
1290810000999912908,42,100,Shipped,2021-10-26,Office,Anthony,20,20,UK,O-101,444995
1317110000999913171,40,103,Not Delivered,2021-09-06,Healthcare,Pablo,23,18,Germany,HC-555,444445
1743210000999917432,21,143,Not Shipped,2021-08-06,Entertainment,Jacob,20,15,UK,ENT-101,444114
2248110000999922481,89,214,Not Shipped,2021-07-16,Entertainment,Sofia,28,19,China,ENT-203,443993
3420310000999934203,73,179,Delivered,2021-09-30,Healthcare,Pablo,21,24,China,HC-188,444669
2867110000999928671,67,161,Delivered,2021-10-12,Home,Emma,33,14,Italy,H-901,444881
4232810000999942328,57,239,Not Delivered,2021-08-28,Home,Kristen,28,14,Singapore,H-188,444336
3333410000999933334,100,194,Delivered,2021-12-18,Healthcare,Emma,27,16,China,HC-101,445448
4185010000999941850,98,219,Not Delivered,2021-10-12,Entertainment,Jacob,25,22,Kenya,ENT-901,444881
1329610000999913296,73,223,Not Delivered,2021-09-21,Fashion,Sofia,22,18,India,F-630,444660
1636010000999916360,4,141,Not Delivered,2021-09-21,Home,Sofia,21,24,China,H-630,444660
3811210000999938112,29,246,Not Shipped,2021-07-22,Entertainment,John,31,10,Germany,ENT-630,443999
3841910000999938419,37,115,Not Shipped,2021-08-14,Entertainment,Abdul,24,16,UK,ENT-901,444222
3603710000999936037,97,234,Not Delivered,2021-12-26,Healthcare,Kristen,29,11,Italy,HC-203,445556
4178710000999941787,94,137,Not Delivered,2021-08-20,Entertainment,Sofia,29,23,Kenya,ENT-630,444228
4854310000999948543,59,131,Shipped,2021-10-03,Fashion,Anthony,34,12,UK,F-188,444772
2195210000999921952,26,207,Not Delivered,2021-10-03,Office,Jacob,31,11,UK,O-901,444772
1893810000999918938,4,247,Shipped,2021-12-18,Fashion,Anthony,35,19,Germany,F-630,445448
2894310000999928943,92,113,Delivered,2021-11-20,Healthcare,Stella,24,24,Kenya,HC-901,445220
2844610000999928446,88,117,Not Delivered,2021-09-15,Home,Sofia,24,13,Singapore,H-901,444554
5007110000999950071,24,145,Not Delivered,2021-07-11,Fashion,Pablo,30,25,Kenya,F-555,443888
1166710000999911667,75,246,Not Shipped,2021-10-04,Entertainment,Jacob,21,25,Kenya,ENT-630,444773
4851210000999948512,17,137,Not Delivered,2021-09-15,Fashion,Emma,34,24,Kenya,F-901,444554
3905510000999939055,30,230,Not Delivered,2021-12-13,Home,John,26,21,Italy,H-101,445443
4100410000999941004,92,194,Not Shipped,2021-11-13,Entertainment,Pablo,34,25,China,ENT-901,445113
1769110000999917691,4,101,Not Shipped,2021-10-10,Healthcare,John,20,16,UK,HC-188,444779
1870710000999918707,8,231,Not Shipped,2021-10-26,Home,Sofia,35,13,China,H-203,444995
4427010000999944270,31,133,Not Shipped,2021-12-21,Home,Emma,33,15,Italy,H-101,445551
4345610000999943456,89,154,Delivered,2021-08-28,Home,Kristen,27,13,Singapore,H-188,444336
4320210000999943202,73,197,Not Delivered,2021-09-14,Home,Maria,29,24,Singapore,H-101,444553
4614710000999946147,68,122,Not Shipped,2021-08-06,Fashion,Pablo,20,10,Germany,F-203,444114
4473710000999944737,31,240,Not Delivered,2021-09-18,Healthcare,Abdul,22,12,India,HC-203,444557
1740210000999917402,38,214,Not Shipped,2021-10-19,Healthcare,Jacob,33,17,Kenya,HC-555,444888
1462110000999914621,87,207,Not Delivered,2021-07-05,Healthcare,Stella,25,10,Kenya,HC-630,443882
2248110000999922481,4,227,Delivered,2021-10-06,Office,Pablo,29,13,Kenya,O-630,444775
2283510000999922835,77,213,Not Delivered,2021-07-03,Home,Sofia,21,14,Kenya,H-901,443880
1299410000999912994,37,207,Not Delivered,2021-08-25,Healthcare,Jacob,20,12,Germany,HC-203,444333
4848410000999948484,86,237,Not Delivered,2021-09-02,Home,John,29,22,Singapore,H-188,444441
4511410000999945114,97,175,Not Shipped,2021-08-08,Office,Maria,21,10,UK,O-101,444116
4548010000999945480,76,158,Shipped,2021-11-02,Entertainment,Maria,23,21,Germany,ENT-188,445002
3102210000999931022,11,200,Not Shipped,2021-07-03,Fashion,Jacob,20,15,UK,F-901,443880
4627210000999946272,20,100,Shipped,2021-09-07,Healthcare,Anthony,23,20,UK,HC-901,444446
1174010000999911740,95,101,Not Shipped,2021-10-04,Entertainment,Maria,35,12,Germany,ENT-555,444773
3829810000999938298,83,179,Delivered,2021-10-04,Home,Sofia,27,22,UK,H-555,444773
3552710000999935527,1,117,Delivered,2021-12-08,Office,Abdul,33,15,China,O-203,445338
3074910000999930749,8,190,Shipped,2021-07-04,Fashion,Abdul,30,13,India,F-188,443881
4488710000999944887,25,222,Not Delivered,2021-07-15,Healthcare,Abdul,21,24,India,HC-101,443992
2191010000999921910,78,218,Shipped,2021-09-07,Entertainment,Abdul,25,19,Italy,ENT-630,444446
2314310000999923143,40,199,Delivered,2021-10-06,Healthcare,John,34,19,Germany,HC-101,444775
1411910000999914119,72,194,Not Shipped,2021-12-10,Home,Emma,28,14,India,H-101,445440
1740710000999917407,98,227,Not Shipped,2021-11-24,Fashion,Stella,21,20,UK,F-203,445224
3801310000999938013,71,196,Not Delivered,2021-08-08,Healthcare,Anthony,34,13,China,HC-555,444116
3470210000999934702,12,233,Not Shipped,2021-12-26,Entertainment,John,24,10,Singapore,ENT-901,445556
2286810000999922868,41,223,Shipped,2021-12-13,Fashion,Maria,34,16,Singapore,F-630,445443
3889210000999938892,17,171,Not Delivered,2021-11-23,Home,Emma,30,23,Italy,H-555,445223
1477710000999914777,59,114,Not Shipped,2021-10-02,Fashion,Sofia,32,22,Singapore,F-555,444771
4424210000999944242,79,200,Shipped,2021-12-07,Office,Emma,24,15,China,O-901,445337
4757110000999947571,75,164,Shipped,2021-10-04,Healthcare,Stella,23,18,Italy,HC-555,444773
1053310000999910533,38,183,Not Delivered,2021-10-09,Entertainment,Emma,24,22,China,ENT-630,444778
4358810000999943588,61,118,Shipped,2021-08-24,Fashion,Anthony,25,12,India,F-555,444332
2921510000999929215,54,207,Not Delivered,2021-07-22,Healthcare,Emma,22,18,China,HC-188,443999
4164210000999941642,23,126,Not Delivered,2021-10-29,Fashion,John,21,15,China,F-188,444998
2623710000999926237,54,234,Not Shipped,2021-09-27,Fashion,John,30,,Germany,F-101,444666
4263810000999942638,28,103,Delivered,2021-12-12,Fashion,John,21,20,Italy,F-203,445442
1053810000999910538,71,206,Not Shipped,2021-07-14,Entertainment,Maria,29,14,Singapore,ENT-203,443991
5008010000999950080,85,139,Not Delivered,2021-08-29,Office,John,30,17,USA,O-101,444337
1293710000999912937,10,244,Not Delivered,2021-08-08,Fashion,John,21,16,Italy,F-188,444116
4564710000999945647,29,161,Delivered,2021-10-04,Office,Sofia,22,12,Kenya,O-630,444773
3526710000999935267,53,117,Not Shipped,2021-10-25,Office,Pablo,25,11,Singapore,O-555,444994
4467410000999944674,41,145,Not Shipped,2021-11-24,Entertainment,Abdul,32,21,Kenya,ENT-203,445224
2746010000999927460,6,117,Not Shipped,2021-07-13,Office,Stella,20,17,Germany,O-901,443990
4950610000999949506,58,147,Delivered,2021-11-23,Home,Jacob,26,24,Kenya,H-101,445223
3547310000999935473,23,224,Delivered,2021-08-28,Healthcare,Jacob,34,24,China,HC-555,444336
2067210000999920672,16,107,Not Shipped,2021-10-20,Fashion,Jacob,33,18,Italy,F-203,444889
3908810000999939088,3,250,Not Delivered,2021-12-30,Entertainment,Maria,28,10,USA,ENT-630,445660
3524210000999935242,52,242,Not Delivered,2021-10-04,Office,John,22,14,Italy,O-901,444773
1910610000999919106,54,236,Shipped,2021-09-14,Entertainment,Kristen,28,19,Kenya,ENT-630,444553
3813510000999938135,58,171,Not Shipped,2021-10-14,Office,Maria,22,15,Kenya,O-188,444883
2805810000999928058,89,106,Not Delivered,2021-10-29,Fashion,Pablo,22,17,India,F-101,444998
3890010000999938900,83,233,Not Delivered,2021-08-08,Entertainment,Abdul,27,10,India,ENT-203,444116
1714010000999917140,33,168,Not Delivered,2021-07-11,Home,Maria,22,24,India,H-203,443888
2519010000999925190,11,145,Shipped,2021-08-05,Home,Emma,22,14,Singapore,H-555,444113
1571010000999915710,41,210,Shipped,2021-07-13,Office,Kristen,21,18,USA,O-203,443990
4146010000999941460,71,169,Not Shipped,2021-11-25,Fashion,Anthony,25,14,China,F-630,445225
2576810000999925768,31,225,Shipped,2021-10-17,Fashion,Maria,28,12,Singapore,F-901,444886
4820310000999948203,82,228,Delivered,2021-12-21,Office,Sofia,24,23,India,O-203,445551
3950310000999939503,22,103,Not Shipped,2021-09-27,Fashion,Anthony,32,15,India,F-630,444666
1136110000999911361,20,199,Shipped,2021-11-27,Healthcare,Kristen,22,16,India,HC-555,445227
1171710000999911717,18,172,Delivered,2021-10-26,Office,Pablo,23,21,India,O-630,444995
4971710000999949717,16,230,Not Delivered,2021-10-16,Home,Stella,32,19,China,H-630,444885
2957410000999929574,64,153,Delivered,2021-12-30,Fashion,Emma,24,10,Kenya,F-630,445660
3486110000999934861,7,143,Delivered,2021-12-06,Home,Jacob,32,11,India,H-101,445336
1824510000999918245,95,214,Delivered,2021-08-25,Office,Emma,30,14,Italy,O-901,444333
2186910000999921869,71,235,Delivered,2021-10-04,Office,John,32,23,Germany,O-901,444773
4983910000999949839,67,232,Not Delivered,2021-11-27,Fashion,Pablo,25,13,UK,F-203,445227
4434410000999944344,10,215,Delivered,2021-11-01,Office,Kristen,28,18,India,O-630,445001
4018810000999940188,24,165,Delivered,2021-12-12,Entertainment,Emma,30,21,Italy,ENT-555,445442
1882110000999918821,71,235,Not Shipped,2021-12-04,Entertainment,Jacob,23,17,Germany,ENT-901,445334
4971410000999949714,100,168,Shipped,2021-12-29,Entertainment,Sofia,30,17,USA,ENT-203,445559
1603610000999916036,44,114,Delivered,2021-07-15,Healthcare,Maria,35,22,Singapore,HC-901,443992
3251410000999932514,69,248,Delivered,2021-08-20,Entertainment,Sofia,24,18,China,ENT-188,444228
2389310000999923893,28,228,Not Delivered,2021-07-04,Office,Jacob,20,23,China,O-203,443881
2129110000999921291,97,151,Not Shipped,2021-10-01,Healthcare,Kristen,20,10,Singapore,HC-101,444770
2011210000999920112,26,243,Shipped,2021-12-12,Entertainment,Kristen,31,20,UK,ENT-203,445442
4481310000999944813,11,153,Delivered,2021-12-18,Office,Abdul,26,24,Kenya,O-188,445448
3150310000999931503,63,189,Shipped,2021-10-26,Entertainment,John,26,23,Germany,ENT-555,444995
3679410000999936794,27,198,Not Delivered,2021-09-06,Home,John,32,11,Germany,H-555,444445
2783510000999927835,83,188,Delivered,2021-07-03,Fashion,Maria,31,24,China,F-203,443880
2227010000999922270,87,144,Not Shipped,2021-10-03,Entertainment,Jacob,33,23,China,ENT-188,444772
2196810000999921968,85,105,Not Shipped,2021-11-25,Office,Emma,30,15,Italy,O-203,445225
1801510000999918015,73,113,Not Shipped,2021-10-18,Home,Pablo,31,10,India,H-188,444887
1172510000999911725,91,176,Shipped,2021-11-01,Office,Jacob,20,22,Italy,O-203,445001
2780610000999927806,26,163,Delivered,2021-08-26,Entertainment,Emma,30,14,China,ENT-555,444334
2685810000999926858,61,241,Shipped,2021-07-04,Office,Jacob,33,17,China,O-101,443881
3387810000999933878,28,200,Not Shipped,2021-08-08,Entertainment,Maria,25,13,Italy,ENT-901,444116
3980110000999939801,61,234,Not Delivered,2021-08-20,Office,John,32,16,USA,O-188,444228
2406310000999924063,38,247,Shipped,2021-10-14,Healthcare,John,28,14,Germany,HC-101,444883
4731410000999947314,71,245,Delivered,2021-07-04,Entertainment,Abdul,33,23,Italy,ENT-188,443881
3259710000999932597,96,208,Shipped,2021-10-07,Fashion,Kristen,32,19,Italy,F-203,444776
1475810000999914758,79,213,Shipped,2021-08-14,Home,Stella,21,12,China,H-188,444222
3127110000999931271,13,217,Not Shipped,2021-10-10,Fashion,Jacob,27,20,Germany,F-188,444779
4204810000999942048,71,230,Delivered,2021-07-29,Entertainment,Kristen,24,17,USA,ENT-101,444006
1050310000999910503,97,175,Shipped,2021-10-25,Office,Pablo,23,23,China,O-101,444994
1679710000999916797,15,106,Not Shipped,2021-12-18,Fashion,John,30,10,Kenya,F-555,445448
1068210000999910682,87,181,Not Shipped,2021-07-03,Office,Jacob,30,16,USA,O-203,443880
4554510000999945545,50,158,Not Delivered,2021-08-26,Fashion,Stella,25,21,USA,F-203,444334
5041410000999950414,17,191,Delivered,2021-11-28,Home,Emma,31,21,India,H-630,445228
4345910000999943459,85,185,Not Delivered,2021-07-29,Fashion,Anthony,28,10,China,F-555,444006
2419710000999924197,56,182,Delivered,2021-12-24,Entertainment,Jacob,22,15,Singapore,ENT-203,445554
3136110000999931361,26,193,Not Shipped,2021-10-13,Office,Maria,33,12,China,O-630,444882
3812310000999938123,82,239,Shipped,2021-08-08,Healthcare,Emma,28,22,Kenya,HC-555,444116
2227710000999922277,9,112,Not Shipped,2021-07-16,Healthcare,Sofia,27,11,Italy,HC-101,443993
5039810000999950398,78,195,Delivered,2021-11-23,Healthcare,Anthony,32,17,USA,HC-630,445223
3121910000999931219,91,105,Not Shipped,2021-07-29,Fashion,Emma,34,11,Italy,F-188,444006
2833610000999928336,58,102,Shipped,2021-12-18,Fashion,Anthony,22,24,USA,F-630,445448
1096110000999910961,99,125,Delivered,2021-07-04,Home,Stella,27,25,Germany,H-203,443881
3794010000999937940,90,242,Shipped,2021-07-30,Fashion,Maria,24,14,India,F-555,444007
1068010000999910680,8,172,Not Shipped,2021-12-23,Fashion,John,30,17,Germany,F-101,445553
1943110000999919431,12,126,Not Delivered,2021-11-16,Entertainment,Kristen,26,22,Germany,ENT-101,445116
3035610000999930356,89,116,Not Delivered,2021-12-04,Entertainment,Emma,21,23,Singapore,ENT-203,445334
3457110000999934571,33,174,Not Shipped,2021-10-25,Fashion,John,25,17,Kenya,F-188,444994
4382210000999943822,87,120,Not Delivered,2021-09-20,Entertainment,John,28,18,Kenya,ENT-188,444559
3851110000999938511,45,242,Shipped,2021-12-10,Office,Sofia,20,12,USA,O-901,445440
4117610000999941176,76,106,Delivered,2021-09-12,Home,Stella,30,25,Germany,H-101,444551
2182810000999921828,67,125,Delivered,2021-08-27,Fashion,Jacob,33,22,Singapore,F-188,444335
3576210000999935762,20,175,Not Shipped,2021-12-14,Entertainment,Jacob,21,12,UK,ENT-555,445444
2501710000999925017,77,112,Not Delivered,2021-10-04,Office,Sofia,35,22,China,O-203,444773
1033010000999910330,39,138,Shipped,2021-12-18,Office,John,23,16,USA,O-101,445448
4218710000999942187,29,222,Not Shipped,2021-10-14,Office,Maria,28,25,Kenya,O-188,444883
3501510000999935015,50,103,Shipped,2021-09-02,Healthcare,Anthony,33,19,Italy,HC-203,444441
4963410000999949634,75,164,Not Delivered,2021-10-10,Entertainment,John,31,20,Kenya,ENT-188,444779
4878610000999948786,14,223,Not Delivered,2021-10-11,Home,Sofia,23,10,India,H-630,444880
2257210000999922572,33,139,Shipped,2021-11-27,Healthcare,Pablo,29,15,USA,HC-630,445227
1280310000999912803,76,185,Delivered,2021-09-27,Home,Pablo,34,24,Italy,H-188,444666
4672210000999946722,7,202,Shipped,2021-07-22,Healthcare,Anthony,26,13,Singapore,HC-203,443999
1805910000999918059,78,131,Not Shipped,2021-10-04,Entertainment,Jacob,34,14,USA,ENT-901,444773
3950710000999939507,70,130,Shipped,2021-11-28,Fashion,Kristen,23,24,Italy,F-555,445228
3953110000999939531,17,209,Shipped,2021-12-09,Entertainment,Anthony,32,20,UK,ENT-203,445339
2537510000999925375,38,150,Shipped,2021-12-09,Office,Sofia,26,14,UK,O-901,445339
2723210000999927232,63,108,Delivered,2021-11-11,Healthcare,Jacob,22,16,Singapore,HC-555,445111
2951710000999929517,57,126,Not Shipped,2021-10-12,Entertainment,Kristen,33,10,USA,ENT-188,444881
1320010000999913200,62,223,Not Delivered,2021-10-14,Healthcare,Sofia,24,,Singapore,HC-630,444883
2898710000999928987,17,213,Delivered,2021-12-12,Healthcare,Sofia,23,,China,HC-630,445442
2307910000999923079,71,188,Shipped,2021-08-11,Entertainment,Jacob,24,12,Kenya,ENT-555,444119
2424110000999924241,1,179,Not Shipped,2021-12-22,Entertainment,Sofia,29,17,India,ENT-555,445552
4362810000999943628,50,178,Not Shipped,2021-12-08,Entertainment,Kristen,34,15,UK,ENT-188,445338
4965710000999949657,100,222,Not Shipped,2021-08-03,Entertainment,Stella,20,18,Singapore,ENT-203,444111
2823410000999928234,65,135,Delivered,2021-11-13,Fashion,Kristen,24,12,USA,F-630,445113
2424410000999924244,82,171,Not Delivered,2021-12-30,Entertainment,Pablo,21,14,China,ENT-188,445660
1421410000999914214,1,100,Not Delivered,2021-11-25,Entertainment,Stella,34,13,India,ENT-188,445225
2732010000999927320,43,120,Shipped,2021-07-06,Home,Stella,22,11,China,H-203,443883
1313810000999913138,32,180,Not Delivered,2021-07-04,Fashion,John,32,24,India,F-101,443881
3907910000999939079,41,172,Not Shipped,2021-11-27,Healthcare,Abdul,29,23,USA,HC-188,445227
3468510000999934685,96,217,Not Delivered,2021-09-21,Healthcare,Emma,22,24,India,HC-101,444660
3144210000999931442,46,159,Not Shipped,2021-10-24,Home,Maria,28,24,USA,H-188,444993
4795710000999947957,94,157,Not Shipped,2021-10-19,Fashion,Abdul,27,17,Singapore,F-203,444888
2787410000999927874,91,200,Shipped,2021-07-03,Office,Kristen,29,20,UK,O-555,443880
4970710000999949707,32,105,Shipped,2021-12-30,Healthcare,Emma,34,13,Singapore,HC-630,445660
4834410000999948344,15,121,Not Shipped,2021-10-23,Office,Emma,25,20,Kenya,O-203,444992
1875110000999918751,95,196,Not Shipped,2021-08-27,Entertainment,John,27,11,USA,ENT-188,444335
4325310000999943253,80,135,Delivered,2021-07-31,Home,Pablo,35,15,Kenya,H-188,444008
3289010000999932890,17,215,Shipped,2021-12-05,Healthcare,Stella,34,15,Singapore,HC-203,445335
1478110000999914781,49,230,Delivered,2021-08-29,Entertainment,Abdul,20,24,Singapore,ENT-101,444337
3433510000999934335,34,200,Delivered,2021-07-22,Fashion,Anthony,33,14,Kenya,F-101,443999
1093310000999910933,2,140,Delivered,2021-10-04,Home,Emma,20,20,Singapore,H-101,444773
2768910000999927689,6,213,Not Shipped,2021-08-27,Fashion,Jacob,32,15,Singapore,F-901,444335
2044010000999920440,77,170,Delivered,2021-08-26,Healthcare,Anthony,20,25,Kenya,HC-101,444334
1463010000999914630,8,200,Delivered,2021-07-16,Fashion,Emma,28,25,UK,F-101,443993
4151010000999941510,84,197,Shipped,2021-08-28,Healthcare,Pablo,28,10,Italy,HC-188,444336
2401210000999924012,11,131,Not Delivered,2021-09-02,Home,Abdul,28,18,Germany,H-555,444441
2073110000999920731,98,194,Not Delivered,2021-10-04,Entertainment,Anthony,28,10,Germany,ENT-203,444773
3088010000999930880,66,119,Not Delivered,2021-08-24,Healthcare,Pablo,27,23,China,HC-203,444332
2649310000999926493,92,162,Not Shipped,2021-10-19,Entertainment,Emma,24,25,USA,ENT-555,444888
4864310000999948643,100,210,Not Shipped,2021-10-10,Office,Emma,28,11,USA,O-901,444779
2917710000999929177,31,106,Not Shipped,2021-07-16,Home,Maria,35,11,Germany,H-555,443993
4505710000999945057,32,225,Not Shipped,2021-09-02,Fashion,Emma,31,22,UK,F-188,444441
3686910000999936869,10,195,Delivered,2021-08-18,Office,John,28,25,Italy,O-101,444226
4275410000999942754,25,171,Delivered,2021-08-27,Entertainment,Sofia,32,11,Italy,ENT-203,444335
1902010000999919020,51,148,Shipped,2021-09-10,Office,John,22,24,China,O-555,444449
3408210000999934082,21,178,Not Shipped,2021-08-20,Healthcare,Maria,24,18,Kenya,HC-203,444228
1410410000999914104,65,116,Shipped,2021-07-03,Office,Abdul,33,14,Kenya,O-101,443880
3248310000999932483,30,241,Not Delivered,2021-07-16,Office,Pablo,21,15,UK,O-555,443993
1586010000999915860,33,172,Delivered,2021-10-23,Fashion,Maria,26,17,China,F-555,444992
4808810000999948088,73,150,Delivered,2021-11-07,Healthcare,Stella,23,25,Singapore,HC-203,445007
2366210000999923662,16,100,Delivered,2021-10-20,Entertainment,Stella,21,21,Singapore,ENT-188,444889
4898510000999948985,63,205,Shipped,2021-12-24,Home,Jacob,24,21,USA,H-901,445554
1789510000999917895,24,169,Delivered,2021-10-10,Fashion,Jacob,27,23,Kenya,F-101,444779
3164410000999931644,51,231,Shipped,2021-08-18,Home,Jacob,30,20,Singapore,H-203,444226
2271710000999922717,96,149,Shipped,2021-07-15,Home,Emma,21,10,India,H-555,443992
1558410000999915584,78,127,Not Shipped,2021-11-16,Home,Anthony,27,24,USA,H-203,445116
2812910000999928129,31,186,Not Delivered,2021-09-20,Entertainment,Jacob,27,23,Kenya,ENT-101,444559
4707110000999947071,27,216,Shipped,2021-11-13,Healthcare,Anthony,34,23,USA,HC-101,445113
3041610000999930416,81,208,Not Delivered,2021-10-10,Healthcare,Emma,35,22,USA,HC-630,444779
3794410000999937944,1,129,Not Shipped,2021-09-02,Fashion,John,28,16,USA,F-630,444441
2110510000999921105,2,225,Delivered,2021-10-14,Fashion,Emma,20,18,China,F-630,444883
4475210000999944752,70,218,Not Shipped,2021-12-18,Entertainment,John,33,17,Kenya,ENT-630,445448
2357710000999923577,32,174,Delivered,2021-12-18,Fashion,Emma,28,18,Italy,F-188,445448
2424510000999924245,91,248,Not Shipped,2021-12-30,Entertainment,John,31,20,Italy,ENT-188,445660
2631310000999926313,70,133,Delivered,2021-12-18,Office,Sofia,32,20,USA,O-901,445448
3202910000999932029,37,107,Shipped,2021-11-02,Entertainment,Stella,23,25,China,ENT-188,445002
1265810000999912658,11,197,Shipped,2021-12-05,Fashion,Sofia,31,16,Singapore,F-555,445335
4728810000999947288,75,148,Shipped,2021-10-29,Home,John,22,14,Italy,H-555,444998
4943110000999949431,12,161,Delivered,2021-07-16,Home,Abdul,23,12,China,H-555,443993
2602410000999926024,50,138,Delivered,2021-07-25,Entertainment,Emma,21,13,India,ENT-101,444002
1218310000999912183,46,197,Shipped,2021-11-15,Home,Maria,34,11,Singapore,H-203,445115
2037910000999920379,52,117,Not Shipped,2021-07-29,Home,Pablo,31,19,Germany,H-203,444006
3293010000999932930,85,130,Not Shipped,2021-12-22,Healthcare,Anthony,23,25,Kenya,HC-203,445552
2038810000999920388,87,165,Delivered,2021-07-30,Office,Stella,23,19,USA,O-901,444007
3804510000999938045,87,134,Not Delivered,2021-08-24,Office,Anthony,24,16,UK,O-901,444332
4280110000999942801,9,227,Not Shipped,2021-08-11,Entertainment,Kristen,24,25,Kenya,ENT-630,444119
3437310000999934373,30,110,Not Delivered,2021-09-12,Fashion,Pablo,24,10,Italy,F-188,444551
2517710000999925177,79,197,Not Shipped,2021-12-10,Healthcare,Maria,34,17,Kenya,HC-188,445440
4524910000999945249,45,110,Not Delivered,2021-10-18,Entertainment,Kristen,29,25,Germany,ENT-901,444887
3482110000999934821,77,250,Shipped,2021-10-03,Entertainment,John,30,16,Singapore,ENT-555,444772
4623310000999946233,63,170,Delivered,2021-10-17,Entertainment,Pablo,29,15,Singapore,ENT-630,444886
1886910000999918869,86,229,Delivered,2021-09-20,Fashion,Emma,24,16,Kenya,F-101,444559
1556810000999915568,18,167,Shipped,2021-10-16,Office,John,30,11,Singapore,O-188,444885
2952410000999929524,41,228,Delivered,2021-10-01,Healthcare,Pablo,21,15,Singapore,HC-901,444770
3085210000999930852,50,103,Delivered,2021-10-02,Office,Stella,22,22,India,O-630,444771
3004910000999930049,12,168,Shipped,2021-07-12,Home,Jacob,35,11,Germany,H-101,443889
4233210000999942332,87,206,Not Delivered,2021-09-06,Healthcare,Pablo,35,10,Italy,HC-901,444445
3873610000999938736,64,241,Shipped,2021-10-26,Home,John,27,16,Kenya,H-555,444995
1472410000999914724,47,236,Not Shipped,2021-10-04,Entertainment,Abdul,33,21,Italy,ENT-630,444773
2947110000999929471,95,203,Shipped,2021-10-18,Office,Jacob,34,23,Germany,O-630,444887
4081810000999940818,52,199,Not Shipped,2021-11-13,Healthcare,Pablo,28,16,Singapore,HC-901,445113
3243610000999932436,4,245,Delivered,2021-07-03,Fashion,Stella,29,11,Singapore,F-188,443880
4298410000999942984,85,201,Not Shipped,2021-10-01,Home,Sofia,29,16,India,H-101,444770
4940910000999949409,69,228,Delivered,2021-07-22,Home,Stella,25,21,Germany,H-901,443999
2545210000999925452,61,162,Shipped,2021-08-06,Healthcare,Maria,22,10,Germany,HC-630,444114
4758010000999947580,77,214,Shipped,2021-11-01,Home,Stella,23,15,Singapore,H-203,445001
1091210000999910912,60,242,Not Shipped,2021-10-10,Home,Emma,20,13,USA,H-901,444779
5047110000999950471,44,168,Delivered,2021-10-04,Office,Kristen,22,15,Italy,O-901,444773
3331610000999933316,25,171,Delivered,2021-07-06,Healthcare,Jacob,35,11,UK,HC-188,443883
3144710000999931447,49,169,Not Delivered,2021-12-06,Office,Maria,21,24,USA,O-203,445336
1137510000999911375,36,126,Not Shipped,2021-09-06,Home,Maria,26,15,China,H-101,444445
4522810000999945228,54,135,Not Delivered,2021-08-30,Healthcare,Pablo,29,12,USA,HC-630,444338
1377310000999913773,39,174,Delivered,2021-10-19,Fashion,Pablo,29,15,USA,F-630,444888
4390910000999943909,78,233,Shipped,2021-11-13,Office,Anthony,23,11,India,O-101,445113
4307810000999943078,24,217,Delivered,2021-09-13,Office,Jacob,35,25,China,O-555,444552
4078810000999940788,28,232,Shipped,2021-11-25,Fashion,Jacob,24,18,India,F-101,445225
1213810000999912138,82,249,Delivered,2021-07-25,Fashion,John,28,20,Singapore,F-630,444002
2223210000999922232,80,128,Delivered,2021-10-24,Home,Emma,22,21,Italy,H-630,444993
1451810000999914518,8,136,Shipped,2021-09-18,Home,Kristen,27,25,India,H-188,444557
1151110000999911511,36,106,Shipped,2021-08-24,Home,Kristen,30,13,Italy,H-188,444332
3876010000999938760,4,219,Delivered,2021-09-18,Home,Abdul,30,13,Singapore,H-901,444557
3777510000999937775,3,221,Shipped,2021-11-13,Healthcare,Emma,29,17,Singapore,HC-188,445113
4679610000999946796,11,202,Shipped,2021-09-14,Healthcare,Pablo,23,11,USA,HC-188,444553
4018010000999940180,93,202,Shipped,2021-09-02,Home,Jacob,23,14,Singapore,H-901,444441
